"","casekey","sctcite","year","justice","vote","house","business","person","car","search","warrant","lctpc","lctinc","lctaft","lctunl","except","segcov","ideology","mqscore","sctdec","other","notprop","us","arrest","unanmous","gates_justices"
"583",64,390812,1974,"Blackmun",1,"no","no","no","yes","yes","no","no",0,0,"no",1,-0.77,-2.42,1.058159,"CON","no","no",1,"no",0,1
"584",65,400607,1974,"White",1,"no","yes","no","no","yes","no","no",0,0,"no",2,0,1.54,0.6139445,"CON","no","no",0,"no",1,1
"585",65,400607,1974,"Stewart",1,"no","yes","no","no","yes","no","no",0,0,"no",2,0.5,0.56,0.4175011,"CON","no","no",0,"no",1,0
"586",65,400607,1974,"Burger",1,"no","yes","no","no","yes","no","no",0,0,"no",2,-0.77,-2.42,2.164571,"CON","no","no",0,"no",1,1
"587",65,400607,1974,"Powell",1,"no","yes","no","no","yes","no","no",0,0,"no",2,-0.67,-0.69,1.146023,"CON","no","no",0,"no",1,1
"588",65,400607,1974,"Blackmun",1,"no","yes","no","no","yes","no","no",0,0,"no",2,-0.77,-2.42,1.058159,"CON","no","no",0,"no",1,1
"589",65,400607,1974,"Brennan",1,"no","yes","no","no","yes","no","no",0,0,"no",2,1,2.78,-2.035873,"CON","no","no",0,"no",1,1
"590",65,400607,1974,"Marshall",1,"no","yes","no","no","yes","no","no",0,0,"no",2,1,4.18,-1.535034,"CON","no","no",0,"no",1,1
"591",65,400607,1974,"Douglas",1,"no","yes","no","no","yes","no","no",0,0,"no",2,0.46,3.5,-6.707544,"CON","no","no",0,"no",1,0
"592",65,400607,1974,"Rehnquist",1,"no","yes","no","no","yes","no","no",0,0,"no",2,-0.91,-2.6,4.297451,"CON","no","no",0,"no",1,1
"593",66,410325,1974,"Blackmun",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.77,-2.42,1.058159,"CON","no","no",0,"yes",0,1
"594",66,410325,1974,"Stewart",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,0.5,0.56,0.4175011,"CON","no","no",0,"yes",0,0
"595",66,410325,1974,"Powell",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.67,-0.69,1.146023,"CON","no","no",0,"yes",0,1
"596",66,410325,1974,"White",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,0,1.54,0.6139445,"CON","no","no",0,"yes",0,1
"597",66,410325,1974,"Marshall",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,1,4.18,-1.535034,"CON","no","no",0,"yes",0,1
"598",66,410325,1974,"Burger",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.77,-2.42,2.164571,"CON","no","no",0,"yes",0,1
"599",66,410325,1974,"Rehnquist",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.91,-2.6,4.297451,"CON","no","no",0,"yes",0,1
"600",66,410325,1974,"Douglas",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,0.46,3.5,-6.707544,"CON","no","no",0,"yes",0,0
"601",66,410325,1974,"Brennan",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,1,2.78,-2.035873,"CON","no","no",0,"yes",0,1
"602",67,430054,1975,"Blackmun",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.77,-2.42,0.8791634,"LIB","no","no",0,"no",1,1
"603",67,430054,1975,"Brennan",0,"no","no","yes","no","yes","no","no",0,0,"no",0,1,2.78,-2.607304,"LIB","no","no",0,"no",1,1
"604",67,430054,1975,"White",0,"no","no","yes","no","yes","no","no",0,0,"no",0,0,1.54,0.5198069,"LIB","no","no",0,"no",1,1
"605",67,430054,1975,"Stewart",0,"no","no","yes","no","yes","no","no",0,0,"no",0,0.5,0.56,0.535057,"LIB","no","no",0,"no",1,0
"606",67,430054,1975,"Burger",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.77,-2.42,2.029106,"LIB","no","no",0,"no",1,1
"607",67,430054,1975,"Marshall",0,"no","no","yes","no","yes","no","no",0,0,"no",0,1,4.18,-2.105971,"LIB","no","no",0,"no",1,1
"608",67,430054,1975,"Rehnquist",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.91,-2.6,4.392988,"LIB","no","no",0,"no",1,1
"609",67,430054,1975,"Douglas",0,"no","no","yes","no","yes","no","no",0,0,"no",0,0.46,3.5,NA,"LIB","no","no",0,"no",1,0
"610",67,430054,1975,"Powell",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.67,-0.69,0.9607331,"LIB","no","no",0,"no",1,1
"611",68,450416,1975,"Marshall",0,"no","no","yes","no","yes","no","no",0,0,"yes",0,1,4.18,-2.105971,"LIB","no","no",0,"yes",1,1
"612",68,450416,1975,"White",0,"no","no","yes","no","yes","no","no",0,0,"yes",0,0,1.54,0.5198069,"LIB","no","no",0,"yes",1,1
"613",68,450416,1975,"Brennan",0,"no","no","yes","no","yes","no","no",0,0,"yes",0,1,2.78,-2.607304,"LIB","no","no",0,"yes",1,1
"614",68,450416,1975,"Blackmun",0,"no","no","yes","no","yes","no","no",0,0,"yes",0,-0.77,-2.42,0.8791634,"LIB","no","no",0,"yes",1,1
"615",68,450416,1975,"Powell",0,"no","no","yes","no","yes","no","no",0,0,"yes",0,-0.67,-0.69,0.9607331,"LIB","no","no",0,"yes",1,1
"616",68,450416,1975,"Douglas",0,"no","no","yes","no","yes","no","no",0,0,"yes",0,0.46,3.5,NA,"LIB","no","no",0,"yes",1,0
"617",68,450416,1975,"Burger",0,"no","no","yes","no","yes","no","no",0,0,"yes",0,-0.77,-2.42,2.029106,"LIB","no","no",0,"yes",1,1
"618",68,450416,1975,"Stewart",0,"no","no","yes","no","yes","no","no",0,0,"yes",0,0.5,0.56,0.535057,"LIB","no","no",0,"yes",1,0
"619",68,450416,1975,"Rehnquist",0,"no","no","yes","no","yes","no","no",0,0,"yes",0,-0.91,-2.6,4.392988,"LIB","no","no",0,"yes",1,1
"620",69,450607,1975,"Blackmun",0,"no","no","no","yes","no","no","no",0,0,"no",0,-0.77,-2.42,0.8791634,"LIB","no","no",0,"no",1,1
"621",69,450607,1975,"Rehnquist",0,"no","no","no","yes","no","no","no",0,0,"no",0,-0.91,-2.6,4.392988,"LIB","no","no",0,"no",1,1
"622",69,450607,1975,"Burger",0,"no","no","no","yes","no","no","no",0,0,"no",0,-0.77,-2.42,2.029106,"LIB","no","no",0,"no",1,1
"623",69,450607,1975,"Powell",0,"no","no","no","yes","no","no","no",0,0,"no",0,-0.67,-0.69,0.9607331,"LIB","no","no",0,"no",1,1
"624",69,450607,1975,"Marshall",0,"no","no","no","yes","no","no","no",0,0,"no",0,1,4.18,-2.105971,"LIB","no","no",0,"no",1,1
"625",69,450607,1975,"White",0,"no","no","no","yes","no","no","no",0,0,"no",0,0,1.54,0.5198069,"LIB","no","no",0,"no",1,1
"626",69,450607,1975,"Douglas",0,"no","no","no","yes","no","no","no",0,0,"no",0,0.46,3.5,NA,"LIB","no","no",0,"no",1,0
"627",69,450607,1975,"Brennan",0,"no","no","no","yes","no","no","no",0,0,"no",0,1,2.78,-2.607304,"LIB","no","no",0,"no",1,1
"628",69,450607,1975,"Stewart",0,"no","no","no","yes","no","no","no",0,0,"no",0,0.5,0.56,0.535057,"LIB","no","no",0,"no",1,0
"629",70,460209,1975,"White",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,0,1.54,0.5198069,"CON","no","no",0,"yes",0,1
"630",70,460209,1975,"Blackmun",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.77,-2.42,0.8791634,"CON","no","no",0,"yes",0,1
"631",70,460209,1975,"Powell",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.67,-0.69,0.9607331,"CON","no","no",0,"yes",0,1
"632",70,460209,1975,"Burger",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.77,-2.42,2.029106,"CON","no","no",0,"yes",0,1
"633",70,460209,1975,"Brennan",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,1,2.78,-2.607304,"CON","no","no",0,"yes",0,1
"634",70,460209,1975,"Marshall",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,1,4.18,-2.105971,"CON","no","no",0,"yes",0,1
"635",70,460209,1975,"Stewart",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,0.5,0.56,0.535057,"CON","no","no",0,"yes",0,0
"636",70,460209,1975,"Rehnquist",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.91,-2.6,4.392988,"CON","no","no",0,"yes",0,1
"637",71,460598,1976,"Rehnquist",1,"no","no","no","yes","yes","no","no",0,0,"yes",1,-0.91,-2.6,4.33728,"CON","no","no",1,"no",0,1
"638",71,460598,1976,"Brennan",1,"no","no","yes","no","yes","no","yes",0,0,"no",0,1,2.78,-2.896249,"CON","no","no",1,"no",1,1
"639",71,460598,1976,"Blackmun",1,"no","no","yes","no","yes","no","yes",0,0,"no",0,-0.77,-2.42,0.6465175,"CON","no","no",1,"no",1,1
"640",71,460598,1976,"Rehnquist",1,"no","no","yes","no","yes","no","yes",0,0,"no",0,-0.91,-2.6,4.33728,"CON","no","no",1,"no",1,1
"641",71,460598,1976,"Blackmun",1,"no","no","no","yes","yes","no","no",0,0,"yes",1,-0.77,-2.42,0.6465175,"CON","no","no",1,"no",0,1
"642",71,460598,1976,"Burger",1,"no","no","yes","no","yes","no","yes",0,0,"no",0,-0.77,-2.42,1.920791,"CON","no","no",1,"no",1,1
"643",71,460598,1976,"Brennan",0,"no","no","no","yes","yes","no","no",0,0,"yes",1,1,2.78,-2.896249,"CON","no","no",1,"no",0,1
"644",71,460598,1976,"Powell",1,"no","no","yes","no","yes","no","yes",0,0,"no",0,-0.67,-0.69,0.7222942,"CON","no","no",1,"no",1,1
"645",71,460598,1976,"Marshall",0,"no","no","no","yes","yes","no","no",0,0,"yes",1,1,4.18,-2.419851,"CON","no","no",1,"no",0,1
"646",71,460598,1976,"Powell",1,"no","no","no","yes","yes","no","no",0,0,"yes",1,-0.67,-0.69,0.7222942,"CON","no","no",1,"no",0,1
"647",71,460598,1976,"Marshall",1,"no","no","yes","no","yes","no","yes",0,0,"no",0,1,4.18,-2.419851,"CON","no","no",1,"no",1,1
"648",71,460598,1976,"White",1,"no","no","yes","no","yes","no","yes",0,0,"no",0,0,1.54,0.3286537,"CON","no","no",1,"no",1,1
"649",71,460598,1976,"Burger",1,"no","no","no","yes","yes","no","no",0,0,"yes",1,-0.77,-2.42,1.920791,"CON","no","no",1,"no",0,1
"650",71,460598,1976,"Stewart",1,"no","no","no","yes","yes","no","no",0,0,"yes",1,0.5,0.56,0.4929993,"CON","no","no",1,"no",0,0
"651",71,460598,1976,"White",1,"no","no","no","yes","yes","no","no",0,0,"yes",1,0,1.54,0.3286537,"CON","no","no",1,"no",0,1
"652",71,460598,1976,"Stewart",1,"no","no","yes","no","yes","no","yes",0,0,"no",0,0.5,0.56,0.4929993,"CON","no","no",1,"no",1,0
"653",72,480071,1976,"White",1,"no","no","no","no","yes","no","no",0,0,"no",1,0,1.54,0.3286537,"CON","no","yes",1,"no",0,1
"654",72,480071,1976,"Brennan",0,"no","no","no","no","yes","no","no",0,0,"no",1,1,2.78,-2.896249,"CON","no","yes",1,"no",0,1
"655",72,480071,1976,"Rehnquist",1,"no","no","no","no","yes","no","no",0,0,"no",1,-0.91,-2.6,4.33728,"CON","no","yes",1,"no",0,1
"656",72,480071,1976,"Blackmun",1,"no","no","no","no","yes","no","no",0,0,"no",1,-0.77,-2.42,0.6465175,"CON","no","yes",1,"no",0,1
"657",72,480071,1976,"Marshall",0,"no","no","no","no","yes","no","no",0,0,"no",1,1,4.18,-2.419851,"CON","no","yes",1,"no",0,1
"658",72,480071,1976,"Stewart",1,"no","no","no","no","yes","no","no",0,0,"no",1,0.5,0.56,0.4929993,"CON","no","yes",1,"no",0,0
"659",72,480071,1976,"Powell",1,"no","no","no","no","yes","no","no",0,0,"no",1,-0.67,-0.69,0.7222942,"CON","no","yes",1,"no",0,1
"660",72,480071,1976,"Stevens",1,"no","no","no","no","yes","no","no",0,0,"no",1,-0.5,-0.69,-0.138156,"CON","no","yes",1,"no",0,1
"661",72,480071,1976,"Burger",1,"no","no","no","no","yes","no","no",0,0,"no",1,-0.77,-2.42,1.920791,"CON","no","yes",1,"no",0,1
"662",73,490300,1976,"Marshall",0,"yes","no","no","no","yes","no","yes",0,0,"no",1,1,4.18,-2.419851,"CON","no","no",1,"no",0,1
"663",73,490300,1976,"Rehnquist",1,"yes","no","no","no","yes","no","yes",0,0,"no",1,-0.91,-2.6,4.33728,"CON","no","no",1,"no",0,1
"664",73,490300,1976,"Stevens",1,"yes","no","no","no","yes","no","yes",0,0,"no",1,-0.5,-0.69,-0.138156,"CON","no","no",1,"no",0,1
"665",73,490300,1976,"Powell",1,"yes","no","no","no","yes","no","yes",0,0,"no",1,-0.67,-0.69,0.7222942,"CON","no","no",1,"no",0,1
"666",73,490300,1976,"Burger",1,"yes","no","no","no","yes","no","yes",0,0,"no",1,-0.77,-2.42,1.920791,"CON","no","no",1,"no",0,1
"667",73,490300,1976,"Stewart",1,"yes","no","no","no","yes","no","yes",0,0,"no",1,0.5,0.56,0.4929993,"CON","no","no",1,"no",0,0
"668",73,490300,1976,"Brennan",0,"yes","no","no","no","yes","no","yes",0,0,"no",1,1,2.78,-2.896249,"CON","no","no",1,"no",0,1
"669",73,490300,1976,"Blackmun",1,"yes","no","no","no","yes","no","yes",0,0,"no",1,-0.77,-2.42,0.6465175,"CON","no","no",1,"no",0,1
"670",73,490300,1976,"White",1,"yes","no","no","no","yes","no","yes",0,0,"no",1,0,1.54,0.3286537,"CON","no","no",1,"no",0,1
"671",74,491000,1976,"White",0,"no","no","no","yes","yes","no","no",0,0,"no",0,0,1.54,0.3286537,"CON","no","no",0,"no",0,1
"672",74,491000,1976,"Blackmun",1,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.77,-2.42,0.6465175,"CON","no","no",0,"no",0,1
"673",74,491000,1976,"Burger",1,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.77,-2.42,1.920791,"CON","no","no",0,"no",0,1
"674",74,491000,1976,"Brennan",0,"no","no","no","yes","yes","no","no",0,0,"no",0,1,2.78,-2.896249,"CON","no","no",0,"no",0,1
"675",74,491000,1976,"Stewart",0,"no","no","no","yes","yes","no","no",0,0,"no",0,0.5,0.56,0.4929993,"CON","no","no",0,"no",0,0
"676",74,491000,1976,"Powell",1,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.67,-0.69,0.7222942,"CON","no","no",0,"no",0,1
"677",74,491000,1976,"Marshall",0,"no","no","no","yes","yes","no","no",0,0,"no",0,1,4.18,-2.419851,"CON","no","no",0,"no",0,1
"678",74,491000,1976,"Stevens",1,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.5,-0.69,-0.138156,"CON","no","no",0,"no",0,1
"679",74,491000,1976,"Rehnquist",1,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.91,-2.6,4.33728,"CON","no","no",0,"no",0,1
"680",75,491046,1976,"Blackmun",1,"yes","no","no","no","yes","yes","no",0,0,"no",1,-0.77,-2.42,0.6465175,"CON","no","no",1,"no",0,1
"681",75,491046,1976,"Powell",1,"yes","no","no","no","yes","yes","no",0,0,"no",1,-0.67,-0.69,0.7222942,"CON","no","no",1,"no",0,1
"682",75,491046,1976,"Stewart",0,"yes","no","no","no","yes","yes","no",0,0,"no",1,0.5,0.56,0.4929993,"CON","no","no",1,"no",0,0
"683",75,491046,1976,"White",1,"yes","no","no","no","yes","yes","no",0,0,"no",1,0,1.54,0.3286537,"CON","no","no",1,"no",0,1
"684",75,491046,1976,"Burger",1,"yes","no","no","no","yes","yes","no",0,0,"no",1,-0.77,-2.42,1.920791,"CON","no","no",1,"no",0,1
"685",75,491046,1976,"Brennan",0,"yes","no","no","no","yes","yes","no",0,0,"no",1,1,2.78,-2.896249,"CON","no","no",1,"no",0,1
"686",75,491046,1976,"Rehnquist",1,"yes","no","no","no","yes","yes","no",0,0,"no",1,-0.91,-2.6,4.33728,"CON","no","no",1,"no",0,1
"687",75,491046,1976,"Marshall",0,"yes","no","no","no","yes","yes","no",0,0,"no",1,1,4.18,-2.419851,"CON","no","no",1,"no",0,1
"688",76,491116,1976,"Stewart",1,"no","no","no","yes","no","yes","no",0,0,"no",1,0.5,0.56,0.4929993,"CON","no","no",1,"no",0,0
"689",76,491116,1976,"Powell",1,"no","no","no","yes","no","yes","no",0,0,"no",1,-0.67,-0.69,0.7222942,"CON","no","no",1,"no",0,1
"690",76,491116,1976,"White",1,"no","no","no","yes","no","yes","no",0,0,"no",1,0,1.54,0.3286537,"CON","no","no",1,"no",0,1
"691",76,491116,1976,"Brennan",0,"no","no","no","yes","no","yes","no",0,0,"no",1,1,2.78,-2.896249,"CON","no","no",1,"no",0,1
"692",76,491116,1976,"Marshall",0,"no","no","no","yes","no","yes","no",0,0,"no",1,1,4.18,-2.419851,"CON","no","no",1,"no",0,1
"693",76,491116,1976,"Rehnquist",1,"no","no","no","yes","no","yes","no",0,0,"no",1,-0.91,-2.6,4.33728,"CON","no","no",1,"no",0,1
"694",76,491116,1976,"Blackmun",1,"no","no","no","yes","no","yes","no",0,0,"no",1,-0.77,-2.42,0.6465175,"CON","no","no",1,"no",0,1
"695",76,491116,1976,"Burger",1,"no","no","no","yes","no","yes","no",0,0,"no",1,-0.77,-2.42,1.920791,"CON","no","no",1,"no",0,1
"696",76,491116,1976,"Stevens",1,"no","no","no","yes","no","yes","no",0,0,"no",1,-0.5,-0.69,-0.138156,"CON","no","no",1,"no",0,1
"697",77,500530,1977,"Powell",0,"no","yes","no","no","yes","no","no",0,0,"no",1,-0.67,-0.69,0.4610792,"LIB","no","no",1,"no",1,1
"698",77,500530,1977,"Blackmun",1,"no","no","no","yes","yes","no","yes",0,0,"no",3,-0.77,-2.42,0.2654093,"CON","no","no",1,"no",1,1
"699",77,500530,1977,"White",0,"no","yes","no","no","yes","no","no",0,0,"no",1,0,1.54,-0.0677132,"LIB","no","no",1,"no",1,1
"700",77,500530,1977,"Rehnquist",1,"no","no","no","yes","yes","no","yes",0,0,"no",3,-0.91,-2.6,4.293926,"CON","no","no",1,"no",1,1
"701",77,500530,1977,"White",1,"no","no","no","yes","yes","no","yes",0,0,"no",3,0,1.54,-0.0677132,"CON","no","no",1,"no",1,1
"702",77,500530,1977,"Marshall",0,"no","yes","no","no","yes","no","no",0,0,"no",1,1,4.18,-2.723188,"LIB","no","no",1,"no",1,1
"703",77,500530,1977,"Rehnquist",0,"no","yes","no","no","yes","no","no",0,0,"no",1,-0.91,-2.6,4.293926,"LIB","no","no",1,"no",1,1
"704",77,500530,1977,"Burger",1,"no","no","no","yes","yes","no","yes",0,0,"no",3,-0.77,-2.42,1.593839,"CON","no","no",1,"no",1,1
"705",77,500530,1977,"Powell",1,"no","no","no","yes","yes","no","yes",0,0,"no",3,-0.67,-0.69,0.4610792,"CON","no","no",1,"no",1,1
"706",77,500530,1977,"Brennan",0,"no","yes","no","no","yes","no","no",0,0,"no",1,1,2.78,-3.021584,"LIB","no","no",1,"no",1,1
"707",77,500530,1977,"Marshall",1,"no","no","no","yes","yes","no","yes",0,0,"no",3,1,4.18,-2.723188,"CON","no","no",1,"no",1,1
"708",77,500530,1977,"Stewart",1,"no","no","no","yes","yes","no","yes",0,0,"no",3,0.5,0.56,0.3203067,"CON","no","no",1,"no",1,0
"709",77,500530,1977,"Stevens",1,"no","no","no","yes","yes","no","yes",0,0,"no",3,-0.5,-0.69,-0.0241401,"CON","no","no",1,"no",1,1
"710",77,500530,1977,"Burger",0,"no","yes","no","no","yes","no","no",0,0,"no",1,-0.77,-2.42,1.593839,"LIB","no","no",1,"no",1,1
"711",77,500530,1977,"Stewart",0,"no","yes","no","no","yes","no","no",0,0,"no",1,0.5,0.56,0.3203067,"LIB","no","no",1,"no",1,0
"712",77,500530,1977,"Stevens",0,"no","yes","no","no","yes","no","no",0,0,"no",1,-0.5,-0.69,-0.0241401,"LIB","no","no",1,"no",1,1
"713",77,500530,1977,"Brennan",1,"no","no","no","yes","yes","no","yes",0,0,"no",3,1,2.78,-3.021584,"CON","no","no",1,"no",1,1
"714",77,500530,1977,"Blackmun",0,"no","yes","no","no","yes","no","no",0,0,"no",1,-0.77,-2.42,0.2654093,"LIB","no","no",1,"no",1,1
"715",78,520617,1977,"Powell",1,"no","no","yes","no","yes","no","no",0,0,"no",2,-0.67,-0.69,0.4610792,"CON","no","no",1,"no",0,1
"716",78,520617,1977,"Burger",1,"no","no","yes","no","yes","no","no",0,0,"no",2,-0.77,-2.42,1.593839,"CON","no","no",1,"no",0,1
"717",78,520617,1977,"Blackmun",1,"no","no","yes","no","yes","no","no",0,0,"no",2,-0.77,-2.42,0.2654093,"CON","no","no",1,"no",0,1
"718",78,520617,1977,"Rehnquist",1,"no","no","yes","no","yes","no","no",0,0,"no",2,-0.91,-2.6,4.293926,"CON","no","no",1,"no",0,1
"719",78,520617,1977,"White",1,"no","no","yes","no","yes","no","no",0,0,"no",2,0,1.54,-0.0677132,"CON","no","no",1,"no",0,1
"720",78,520617,1977,"Stevens",0,"no","no","yes","no","yes","no","no",0,0,"no",2,-0.5,-0.69,-0.0241401,"CON","no","no",1,"no",0,1
"721",78,520617,1977,"Stewart",1,"no","no","yes","no","yes","no","no",0,0,"no",2,0.5,0.56,0.3203067,"CON","no","no",1,"no",0,0
"722",78,520617,1977,"Marshall",0,"no","no","yes","no","yes","no","no",0,0,"no",2,1,4.18,-2.723188,"CON","no","no",1,"no",0,1
"723",78,520617,1977,"Brennan",0,"no","no","yes","no","yes","no","no",0,0,"no",2,1,2.78,-3.021584,"CON","no","no",1,"no",0,1
"724",79,530538,1977,"Stevens",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.5,-0.69,-0.0241401,"LIB","no","no",1,"yes",0,1
"725",79,530538,1977,"Powell",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.67,-0.69,0.4610792,"LIB","no","no",1,"yes",0,1
"726",79,530538,1977,"Blackmun",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.77,-2.42,0.2654093,"LIB","no","no",1,"yes",0,1
"727",79,530538,1977,"Marshall",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,1,4.18,-2.723188,"LIB","no","no",1,"yes",0,1
"728",79,530538,1977,"Burger",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.77,-2.42,1.593839,"LIB","no","no",1,"yes",0,1
"729",79,530538,1977,"Rehnquist",1,"no","no","no","yes","yes","no","yes",0,1,"no",0,-0.91,-2.6,4.293926,"LIB","no","no",1,"yes",0,1
"730",79,530538,1977,"Stewart",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,0.5,0.56,0.3203067,"LIB","no","no",1,"yes",0,0
"731",79,530538,1977,"Brennan",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,1,2.78,-3.021584,"LIB","no","no",1,"yes",0,1
"732",79,530538,1977,"White",0,"no","no","no","yes","yes","no","yes",0,1,"no",0,0,1.54,-0.0677132,"LIB","no","no",1,"yes",0,1
"733",80,540331,1977,"Brennan",0,"no","no","yes","no","no","no","no",0,0,"no",0,1,2.78,-3.021584,"CON","no","no",0,"no",0,1
"734",80,540331,1977,"Stevens",0,"no","no","yes","no","no","no","no",0,0,"no",0,-0.5,-0.69,-0.0241401,"CON","no","no",0,"no",0,1
"735",80,540331,1977,"Marshall",0,"no","no","yes","no","no","no","no",0,0,"no",0,1,4.18,-2.723188,"CON","no","no",0,"no",0,1
"736",80,540331,1977,"Rehnquist",1,"no","no","yes","no","no","no","no",0,0,"no",0,-0.91,-2.6,4.293926,"CON","no","no",0,"no",0,1
"737",80,540331,1977,"White",1,"no","no","yes","no","no","no","no",0,0,"no",0,0,1.54,-0.0677132,"CON","no","no",0,"no",0,1
"738",80,540331,1977,"Stewart",1,"no","no","yes","no","no","no","no",0,0,"no",0,0.5,0.56,0.3203067,"CON","no","no",0,"no",0,0
"739",80,540331,1977,"Blackmun",1,"no","no","yes","no","no","no","no",0,0,"no",0,-0.77,-2.42,0.2654093,"CON","no","no",0,"no",0,1
"740",80,540331,1977,"Burger",1,"no","no","yes","no","no","no","no",0,0,"no",0,-0.77,-2.42,1.593839,"CON","no","no",0,"no",0,1
"741",80,540331,1977,"Powell",1,"no","no","yes","no","no","no","no",0,0,"no",0,-0.67,-0.69,0.4610792,"CON","no","no",0,"no",0,1
"742",81,560305,1978,"Marshall",0,"no","yes","no","no","yes","no","no",0,0,"no",1,1,4.18,-3.107931,"LIB","no","no",1,"no",0,1
"743",81,560305,1978,"Burger",0,"no","yes","no","no","yes","no","no",0,0,"no",1,-0.77,-2.42,1.442322,"LIB","no","no",1,"no",0,1
"744",81,560305,1978,"Stevens",1,"no","yes","no","no","yes","no","no",0,0,"no",1,-0.5,-0.69,-0.3041852,"LIB","no","no",1,"no",0,1
"745",81,560305,1978,"White",0,"no","yes","no","no","yes","no","no",0,0,"no",1,0,1.54,-0.0419825,"LIB","no","no",1,"no",0,1
"746",81,560305,1978,"Blackmun",1,"no","yes","no","no","yes","no","no",0,0,"no",1,-0.77,-2.42,0.1056936,"LIB","no","no",1,"no",0,1
"747",81,560305,1978,"Stewart",0,"no","yes","no","no","yes","no","no",0,0,"no",1,0.5,0.56,0.5524577,"LIB","no","no",1,"no",0,0
"748",81,560305,1978,"Rehnquist",1,"no","yes","no","no","yes","no","no",0,0,"no",1,-0.91,-2.6,4.302689,"LIB","no","no",1,"no",0,1
"749",81,560305,1978,"Powell",0,"no","yes","no","no","yes","no","no",0,0,"no",1,-0.67,-0.69,0.8003447,"LIB","no","no",1,"no",0,1
"750",82,560486,1978,"Marshall",0,"no","yes","no","no","yes","no","yes",0,0,"no",0,1,4.18,-3.107931,"CON","no","no",0,"no",0,1
"751",82,560486,1978,"Blackmun",1,"no","yes","no","no","yes","no","yes",0,0,"no",0,-0.77,-2.42,0.1056936,"CON","no","no",0,"no",0,1
"752",82,560486,1978,"Powell",1,"no","yes","no","no","yes","no","yes",0,0,"no",0,-0.67,-0.69,0.8003447,"CON","no","no",0,"no",0,1
"753",82,560486,1978,"White",0,"no","yes","no","no","yes","no","yes",0,0,"no",0,0,1.54,-0.0419825,"LIB","no","no",0,"no",0,1
